,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Income,Entertainment,Transfer,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
1855,4336b197-85eb-4681-808b-6b73d91e674a,44,With Spouse,Toronto,43.64496022,-79.44083682,parttime,26568.3,146.0,15.0,5.0,37.0,8.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,18872.26000000001
1856,2c8b9124-058e-4cfd-b354-984e78b456b8,58,With Spouse,Etobicoke,43.692329,-79.51997265,fulltime,65997.35,143.0,16.0,6.0,22.0,7.0,27.0,23.0,12.0,5.0,0.0,0.0,0.0,2.0,60126.61000000002
1857,3fec5404-6fc2-442a-abde-8b6244af9942,49,With Spouse,Scarborough,43.777854999999995,-79.23003318,unemployed,0.0,111.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3127.5904452704726
1858,bc4de5fe-9ffe-41c3-b3de-44597f369bd3,46,With Spouse,Toronto,43.68190055,-79.35665268,fulltime,50138.0,151.0,15.0,7.0,16.0,17.0,36.0,18.0,10.0,5.0,0.0,0.0,0.0,0.0,42948.049999999974
1859,a003c2ec-8ebe-4378-af94-cc336cf03dc2,60,With Spouse,North York,43.74328133,-79.5407589,parttime,29302.0,145.0,16.0,7.0,87.0,6.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,25581.899999999983
1860,43b615c6-c5da-43d6-8221-639c57979478,58,With Spouse,North York,43.75291957,-79.33826569,fulltime,84234.05,145.0,16.0,5.0,21.0,13.0,7.0,21.0,10.0,1.0,0.0,0.0,7.0,0.0,79233.29000000002
1861,d58c5807-c564-499e-be94-c48d5d3d8c3d,48,With Spouse,East York,43.68661363,-79.33360344,parttime,27627.6,151.0,16.0,4.0,15.0,7.0,33.0,15.0,9.0,5.0,0.0,0.0,0.0,0.0,19264.859999999997
1862,6f2fe966-cc77-480e-af3c-a77645d5e520,60,With Spouse,Scarborough,43.74255099,-79.22839599999999,parttime,33322.4,141.0,15.0,6.0,87.0,7.0,0.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,23192.020000000004
1863,29178bce-84dc-453a-9348-2bca7f70030e,54,With Spouse,Etobicoke,43.59608794,-79.50969645,parttime,34801.3,144.0,16.0,7.0,36.0,7.0,6.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,32103.39999999999
1864,f5864ef0-c5f5-42d6-a6c1-70712b6d0a32,60,With Spouse,North York,43.79606026,-79.41773772,parttime,21689.0,145.0,17.0,7.0,72.0,7.0,27.0,17.0,11.0,5.0,0.0,0.0,0.0,0.0,11251.130000000006
1865,bd658436-a869-4e2f-8df8-8b8ba6a5002e,49,With Spouse,North York,43.76615172,-79.32508566,parttime,24118.6,149.0,16.0,6.0,78.0,9.0,33.0,14.0,9.0,6.0,0.0,0.0,0.0,0.0,14938.229999999992
1866,1fdac412-47a3-4ec6-95d7-6f748b6e4113,64,With Spouse,Scarborough,43.82320376,-79.22304088,parttime,24860.55,144.0,15.0,6.0,22.0,7.0,28.0,18.0,9.0,1.0,14.0,0.0,0.0,0.0,15896.45
1867,ca24ce9d-bd4f-42a0-aafe-cab184d1aa1d,22,With Parent,North York,43.74328133,-79.5407589,unemployed,0.0,117.0,2.0,0.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1112.016949315068
1868,6197ae9c-ed8a-437c-8560-92e897978412,56,With Spouse,York,43.68324513,-79.43853967,unemployed,0.0,104.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2362.036296881437
1869,ceea8b08-a81c-4ee4-9ea3-8499cd004923,47,With Spouse,North York,43.73251346,-79.48404672,parttime,26858.7,150.0,16.0,7.0,15.0,7.0,12.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,26913.71999999999
1870,3c805a98-7e63-483e-88fe-a6cb1141b70f,17,With Parent,Toronto,43.657098100000006,-79.42399345,unemployed,0.0,97.0,1.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.53
1871,c29781ae-5045-4d9f-9456-c9838a835825,50,With Spouse,Toronto,43.68039474,-79.2976243,fulltime,60970.8,149.0,16.0,5.0,14.0,141.0,19.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,64122.52999999999
1872,790b3307-168a-4633-b42f-801f764d058f,45,With Spouse,Toronto,43.66873383,-79.38134881,fulltime,48217.4,153.0,16.0,8.0,14.0,144.0,19.0,24.0,9.0,6.0,0.0,0.0,0.0,0.0,47091.34999999996
1873,1a26ccf3-0190-4109-83d7-6c11c2d51d19,14,With Parent,York,43.69304022,-79.47772518,unemployed,0.0,108.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.32000000000001
1874,30d5ab26-1366-4674-b416-40c2d085a47a,25,With Parent,Toronto,43.66177204,-79.35321516,parttime,7980.72,115.0,16.0,0.0,45.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9199.72
1875,b3ef1296-f1d3-497a-af0a-f9f79678367e,46,With Spouse,York,43.68114996,-79.46672926,fulltime,42006.8,145.0,15.0,4.0,22.0,17.0,0.0,18.0,8.0,1.0,0.0,0.0,7.0,0.0,32506.30000000002
1876,60236c16-4a34-48c4-ab37-b7be0962426b,17,With Parent,Etobicoke,43.68845729,-79.51569258,unemployed,0.0,100.0,1.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.620000000000026
1877,0dbbd7f1-8d17-407d-8bff-10d9ec960b41,27,With Spouse,Etobicoke,43.7145084,-79.54941012,parttime,12552.54,151.0,15.0,6.0,15.0,13.0,6.0,15.0,7.0,1.0,14.0,0.0,0.0,0.0,10929.030000000004
1878,accce5e0-f1f5-44c2-b15d-ed1445b09f35,38,With Spouse,North York,43.760906,-79.40900277,fulltime,33669.0,136.0,16.0,6.0,15.0,17.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,34487.26999999999
1879,375a1f99-4810-4020-8847-9d63dfa1fe18,36,With Spouse,Etobicoke,43.71762958,-79.55580805,fulltime,39711.0,155.0,16.0,7.0,15.0,150.0,14.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,39079.86000000001
1880,e34a6b85-7310-40f5-977d-e1055490f4f8,33,With Spouse,Scarborough,43.81252945,-79.2685455,fulltime,79419.0,150.0,15.0,6.0,29.0,15.0,33.0,29.0,10.0,6.0,0.0,0.0,0.0,0.0,73340.23999999996
1881,28b2abe9-19b1-4233-a8c0-61541960d4ba,15,With Parent,Etobicoke,43.59608794,-79.50969645,unemployed,0.0,104.0,1.0,0.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.72000000000003
1882,6ac997ef-3028-4ac3-88ee-f112a888c6b1,35,With Spouse,York,43.66973096,-79.49602188,fulltime,33330.0,149.0,15.0,7.0,16.0,12.0,6.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,34279.159999999996
1883,9e5c6658-1891-4bdc-a0c1-601217fbdb53,63,With Spouse,Scarborough,43.80182296,-79.31325308,parttime,29098.5,143.0,15.0,6.0,36.0,7.0,0.0,26.0,8.0,1.0,0.0,0.0,0.0,0.0,17501.59000000002
1884,9c9a3eb1-698e-4c9b-b76d-6eef4a636742,21,With Parent,Toronto,43.65038162,-79.37735238,parttime,10698.6,104.0,17.0,0.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12137.529999999992
1885,e68b9b75-362f-47cc-8aa8-9ea9bb4e7936,51,With Spouse,Scarborough,43.777854999999995,-79.23003318,fulltime,61656.1,145.0,15.0,6.0,16.0,7.0,18.0,17.0,7.0,0.0,0.0,0.0,7.0,0.0,66665.89999999995
1886,5d0760d1-c2cc-4f2b-b7fb-bce26317f455,48,With Spouse,Toronto,43.68627265,-79.41016261,fulltime,89442.1,141.0,15.0,7.0,30.0,19.0,13.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,90063.14000000001
1887,99297cec-7750-4898-b144-4e85eea918b1,47,With Spouse,Scarborough,43.78076207,-79.30535309999999,parttime,33570.9,152.0,15.0,7.0,37.0,8.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,25319.56999999999
1888,b43037a4-2be5-4835-af5d-82ccfa395850,56,With Spouse,North York,43.74961148,-79.54723458,parttime,27848.4,141.0,15.0,7.0,37.0,11.0,14.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,23817.450000000023
1889,bbe40e90-b896-45f4-8c0a-d2b34d12e35a,33,With Spouse,North York,43.73830271,-79.40509365,fulltime,110026.0,145.0,15.0,7.0,16.0,141.0,39.0,28.0,11.0,5.0,15.0,0.0,0.0,0.0,113836.40000000011
1890,c2b35028-b024-40da-b3fe-20db13b0a3d6,50,With Spouse,Toronto,43.67196476,-79.37457912,parttime,16344.9,151.0,16.0,7.0,36.0,8.0,6.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,10527.810000000001
1891,f03a8e9b-051f-4a4d-a641-289366ea1405,38,With Spouse,Etobicoke,43.69668352,-79.53938113,fulltime,28552.0,142.0,15.0,6.0,22.0,9.0,28.0,23.0,8.0,1.0,13.0,0.0,0.0,0.0,20245.200000000008
1892,46361653-00dd-490f-86b7-341165a4043c,58,With Spouse,Scarborough,43.76531209,-79.27808683,parttime,23738.3,144.0,16.0,6.0,59.0,14.0,6.0,13.0,8.0,0.0,12.0,0.0,7.0,0.0,12903.190000000004
1893,8142e54d-cdaf-4f37-a233-da09b813b7b2,46,With Spouse,Toronto,43.6986773,-79.40662268,fulltime,35543.2,149.0,15.0,7.0,82.0,141.0,34.0,18.0,11.0,5.0,0.0,0.0,0.0,0.0,26156.990000000005
1894,bc5bffbd-7d33-46a0-a8e8-99547df975a1,35,With Spouse,North York,43.71251575,-79.44770631,unemployed,0.0,122.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2727.6976271513186
1895,dd333f20-972b-46f4-9aaa-9c363d15ea9c,43,With Spouse,York,43.67913002,-79.47836439,parttime,26697.0,152.0,16.0,5.0,35.0,150.0,13.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,15509.730000000001
1896,c51def51-2612-430f-a2af-7ba93dc94d0b,56,With Spouse,Toronto,43.66944914,-79.48258174,fulltime,52212.3,142.0,15.0,7.0,15.0,142.0,13.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,54659.610000000015
1897,db5663d9-47ba-4a12-b439-c7f318f37d76,70,With Spouse,Etobicoke,43.66086514,-79.50656581,fulltime,82529.35,144.0,15.0,6.0,37.0,144.0,7.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,76641.38
1898,eba9b606-c853-487c-bfc4-5f01691dfe2d,19,With Parent,Scarborough,43.72940801,-79.24793773,unemployed,0.0,114.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,159.89
1899,24d2520f-828b-4a26-82c4-7753de605480,55,With Spouse,Etobicoke,43.65227925,-79.51506796,fulltime,98925.3,140.0,15.0,7.0,51.0,15.0,0.0,19.0,7.0,0.0,0.0,0.0,7.0,0.0,95205.66000000016
1900,fc85bcbb-be39-4e21-98e2-5e72246181f6,26,With Parent,Scarborough,43.81071007,-79.21182278,parttime,5070.12,121.0,15.0,0.0,44.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5961.500000000003
1901,c391a604-bf08-4a19-94d1-f3685ea1e20b,31,With Parent,York,43.70383385,-79.52767706,parttime,4380.09,114.0,15.0,0.0,45.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4584.06
1902,00aed42b-89c6-47f5-b5e2-be4f970f0dff,54,With Spouse,Toronto,43.6812342,-79.29196138,fulltime,67020.85,147.0,15.0,6.0,36.0,7.0,12.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,63987.35000000005
1903,cd1e0317-0b7b-4cd5-87fd-1de8237cf4d6,43,With Spouse,Etobicoke,43.60667371,-79.52082232,parttime,32954.9,147.0,16.0,7.0,21.0,10.0,34.0,16.0,8.0,6.0,0.0,0.0,0.0,0.0,24839.60000000001
1904,251c0dc6-f7a1-4e17-aae5-1dada6b1f581,51,With Spouse,North York,43.76615172,-79.32508566,parttime,25800.25,138.0,15.0,7.0,35.0,7.0,0.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0,17899.129999999997
1905,4ce2ae48-d203-4368-bdfb-a721043468d5,50,With Spouse,Scarborough,43.780185100000004,-79.23018669,parttime,17506.5,153.0,16.0,7.0,45.0,10.0,12.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,15418.550000000003
1906,36afbf6f-87b4-4cb0-974d-36c5c879aa57,40,With Spouse,Etobicoke,43.67920879,-79.54831981,fulltime,66703.0,145.0,15.0,8.0,15.0,11.0,12.0,25.0,7.0,1.0,0.0,0.0,0.0,0.0,71428.14000000007
1907,d15ee68d-1f1e-43de-90ee-ec0ad4fab15b,36,With Spouse,Toronto,43.69913706,-79.39941614,fulltime,70803.0,150.0,15.0,7.0,22.0,142.0,40.0,15.0,11.0,0.0,0.0,0.0,0.0,2.0,67189.02
1908,6ea89984-40f4-44c0-a280-047ed966624f,50,With Spouse,North York,43.77810578,-79.33506681,unemployed,0.0,114.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2827.8976778707006
1909,542ce3e9-8d85-47f8-bc76-a473e9fc7450,46,With Spouse,Toronto,43.67191084,-79.38519572,fulltime,51817.7,150.0,16.0,6.0,44.0,154.0,13.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,51354.59999999999
1910,7bfd73ca-05e4-4afd-bb39-c2c93a770c52,26,With Parent,Toronto,43.6986773,-79.40662268,parttime,11048.73,123.0,17.0,0.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13383.060000000016
1911,9fb5cbea-c16b-4880-a06d-d201efc483ad,36,With Spouse,Toronto,43.66163242,-79.42253837,fulltime,44715.0,156.0,16.0,2.0,21.0,138.0,34.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,36417.69000000004
1912,4525dbb7-0b4e-4965-b68d-5648a134e7d9,37,With Spouse,Etobicoke,43.71762958,-79.55580805,fulltime,36213.0,144.0,16.0,7.0,15.0,11.0,13.0,15.0,11.0,0.0,0.0,0.0,7.0,0.0,37977.240000000005
1913,733bddd6-79be-483b-998d-1235541587c0,41,With Spouse,Etobicoke,43.63007141,-79.50012936,fulltime,73503.0,148.0,16.0,7.0,28.0,13.0,13.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,65198.940000000024
1914,8d088dcf-6219-48ae-b044-b2672079621b,48,With Spouse,Etobicoke,43.60623741,-79.55471276,fulltime,41837.4,147.0,15.0,7.0,46.0,9.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,42946.94999999998
1915,accebebb-f1bf-4814-9ffd-701e5b829a31,66,With Spouse,Toronto,43.68309776,-79.40295549,fulltime,58530.45,140.0,15.0,7.0,81.0,145.0,49.0,14.0,11.0,5.0,13.0,0.0,0.0,0.0,49482.50999999998
1916,4faf236e-7b9f-4052-8be1-4f8f3efb62d7,44,With Spouse,North York,43.767565399999995,-79.40863528,fulltime,35610.3,145.0,15.0,7.0,22.0,145.0,34.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,26483.470000000005
1917,414d2d39-421d-4037-ae3c-3fe566a5f0ec,34,With Parent,Toronto,43.64669352,-79.45382635,fulltime,25266.0,121.0,15.0,0.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29293.440000000024
1918,82e6d7ba-d19f-49ba-9531-02f29958b151,64,With Spouse,North York,43.7609806,-79.36598643,fulltime,37929.7,146.0,16.0,8.0,22.0,144.0,35.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,29449.750000000004
1919,41c701a8-91dc-4d2d-9a63-646448722624,65,With Spouse,Toronto,43.68251151,-79.29620591,parttime,34844.1,150.0,16.0,8.0,50.0,18.0,27.0,20.0,11.0,6.0,0.0,0.0,0.0,0.0,26428.499999999996
1920,51cd1ec7-d4a9-49f6-a0fe-1324df3474b3,15,With Parent,Etobicoke,43.75606339,-79.5872449,unemployed,0.0,94.0,1.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.62000000000012
1921,1a8f3813-8852-4242-bdbf-3f29b26e42d0,52,With Spouse,York,43.688520399999994,-79.42398664,fulltime,39768.15,145.0,15.0,7.0,23.0,6.0,34.0,16.0,9.0,5.0,0.0,0.0,0.0,0.0,32346.820000000007
1922,2f0c01b3-12f7-43b6-8bc8-79c560d510b9,42,With Spouse,Scarborough,43.82065194,-79.28290561,fulltime,42560.1,148.0,17.0,6.0,34.0,145.0,7.0,19.0,8.0,0.0,13.0,0.0,0.0,0.0,32530.64000000001
1923,0b0e4e8d-ca19-4c81-8ebe-13b2c22b3b95,44,With Spouse,North York,43.80456527,-79.35678748,fulltime,43601.8,146.0,15.0,7.0,30.0,17.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,36750.73
1924,f7028106-6e82-412e-b77b-36017dcc7809,42,With Spouse,Scarborough,43.70628676,-79.24334598,fulltime,52267.6,146.0,17.0,7.0,21.0,18.0,6.0,16.0,9.0,0.0,0.0,0.0,7.0,0.0,44113.74999999999
1925,6a155608-0786-4db6-b21c-9731e35a970a,29,With Parent,East York,43.7023173,-79.34983662,parttime,8029.56,120.0,15.0,0.0,45.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9003.380000000003
1926,e1425be6-a6e9-4af4-be12-d5e8935ba8c9,52,With Spouse,Toronto,43.64669352,-79.45382635,parttime,31156.95,141.0,15.0,8.0,15.0,14.0,27.0,19.0,13.0,6.0,0.0,0.0,0.0,0.0,22376.940000000013
1927,5d61b959-8566-4c8c-bbbb-99796570789e,15,With Parent,Etobicoke,43.59627412,-79.52467941,unemployed,0.0,109.0,0.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.03999999999995
1928,cf710f63-750f-44a4-8bd8-5b1e8a708760,31,With Spouse,Toronto,43.64525133,-79.41678274,parttime,16169.01,155.0,17.0,6.0,23.0,21.0,28.0,17.0,8.0,5.0,0.0,3.0,0.0,0.0,11407.090938815247
1929,ada90e3a-a76b-498c-b192-2488e3ba9b7c,15,With Parent,Toronto,43.65664509,-79.40080852,unemployed,0.0,101.0,0.0,0.0,31.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,208.9800000000001
1930,344abba3-dac4-4f63-a7f7-d0fab698dfd2,52,With Spouse,Scarborough,43.75980368,-79.21205015,parttime,31260.45,144.0,15.0,5.0,51.0,15.0,7.0,13.0,8.0,1.0,0.0,0.0,7.0,0.0,20739.169999999995
1931,3d26ca68-66b0-4f23-a161-a0c768b101ff,50,With Spouse,Scarborough,43.72940801,-79.24793773,parttime,24302.3,142.0,15.0,6.0,132.0,18.0,27.0,16.0,8.0,0.0,0.0,0.0,7.0,0.0,12269.710000000008
1932,06337b61-0090-44cc-9675-b1f088ff2397,27,With Parent,York,43.69817016,-79.43204157,parttime,17143.5,123.0,15.0,0.0,44.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19453.14000000001
1933,2dd3b3a9-00f6-4585-85c8-186de5629c99,27,With Parent,York,43.69919429,-79.44095595,parttime,9459.78,118.0,16.0,0.0,43.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11012.110000000002
1934,3a527f25-7967-47aa-b040-c2e5852a10c0,59,With Spouse,North York,43.76799542,-79.40032187,fulltime,52304.3,141.0,16.0,7.0,22.0,6.0,6.0,10.0,8.0,0.0,0.0,0.0,7.0,0.0,45857.72999999999
1935,3c2c7351-92ff-4fe8-bf07-8f61f28e8519,36,With Spouse,North York,43.76123036,-79.33526279,fulltime,31830.0,142.0,16.0,6.0,36.0,8.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,29457.329999999987
1936,3ccd0e3a-5669-46a3-a50f-98f6c8097547,45,With Spouse,Toronto,43.6471627,-79.48936850000001,fulltime,65238.8,145.0,15.0,8.0,23.0,11.0,12.0,16.0,12.0,5.0,0.0,0.0,0.0,4.0,61689.68999999995
1937,f0f1caec-8634-436a-8903-049a74678615,52,With Spouse,Toronto,43.69701387,-79.40327702,fulltime,54467.45,142.0,16.0,7.0,94.0,15.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,51416.530000000035
1938,246d2dcf-1511-4656-81cf-95ba1a79016d,27,With Parent,Scarborough,43.76776403,-79.28445343,parttime,5873.67,119.0,17.0,0.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7292.439999999998
1939,454b0091-ce4c-4915-8126-331d6bd0c4b6,52,With Spouse,Toronto,43.70340891,-79.40838781,unemployed,0.0,111.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2355.9717819216194
1940,1ff43b8a-f5d6-4344-b053-ff1d7ebc1474,56,With Spouse,Scarborough,43.76037209,-79.21126125,unemployed,0.0,111.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2373.3125887511287
1941,f175ead1-5cae-4f0f-a5f2-50bda72503dc,58,With Spouse,Scarborough,43.79353698,-79.18238471,fulltime,41738.1,141.0,16.0,6.0,65.0,6.0,6.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,35811.41000000002
1942,5710ee39-a7cc-4a4e-89ce-707d2bef7002,60,With Spouse,North York,43.79784851,-79.35750239,fulltime,46884.35,144.0,15.0,6.0,16.0,13.0,40.0,13.0,12.0,5.0,0.0,0.0,0.0,0.0,42091.18000000003
1943,64370017-1081-4f3c-b8a4-4aab6e2f0dc0,45,With Spouse,Toronto,43.63619005,-79.40337067,parttime,13460.7,147.0,16.0,6.0,16.0,17.0,27.0,16.0,9.0,1.0,0.0,4.0,0.0,0.0,10569.943169269762
1944,024ddc63-2471-4a24-91db-e343c1fd80d2,53,With Spouse,Etobicoke,43.69292605,-79.54681042,parttime,25449.5,141.0,16.0,5.0,21.0,13.0,33.0,20.0,8.0,6.0,0.0,0.0,0.0,0.0,15440.360000000006
1945,7fa31b80-a917-4268-aec4-4cbd6ae10e16,49,With Spouse,Etobicoke,43.60272081,-79.51103979999999,parttime,26337.3,152.0,16.0,5.0,15.0,18.0,7.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,25155.700000000015
1946,41874b7f-374b-4258-9e7e-9a688ef8a9af,26,With Parent,North York,43.79822712,-79.41821067,parttime,5638.71,121.0,16.0,0.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6622.819999999998
1947,05206769-d070-4689-900e-2dd962e703ce,14,With Parent,Toronto,43.6471627,-79.48936850000001,unemployed,0.0,94.0,0.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.140000000000036
1948,bca5dd07-71e8-4293-aff6-e8d470a405c3,58,With Spouse,North York,43.73833201,-79.41628904,fulltime,82170.95,148.0,15.0,6.0,15.0,9.0,27.0,23.0,14.0,6.0,13.0,0.0,0.0,2.0,80404.01
1949,72da75b7-371d-48fc-956a-77ae5fa50c42,26,With Parent,Etobicoke,43.61010843,-79.49079809,parttime,7298.94,120.0,16.0,0.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749.490000000007
1950,e06bd159-364e-43f8-9215-f6acc77f8c77,65,With Spouse,Toronto,43.67488125,-79.36930794,fulltime,64288.4,145.0,15.0,8.0,50.0,145.0,45.0,15.0,13.0,1.0,0.0,0.0,0.0,3.0,56864.189999999995
1951,d21789c8-52de-40c5-ba11-5dd5abb4275e,57,With Spouse,Scarborough,43.76958504,-79.1588119,fulltime,48182.7,150.0,16.0,6.0,35.0,5.0,0.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,40717.94000000002
1952,6209ac89-dbb2-4d7f-9c06-a3269d716e5b,55,With Spouse,North York,43.75335063,-79.39016354,fulltime,60634.9,135.0,15.0,7.0,37.0,14.0,7.0,26.0,8.0,0.0,13.0,0.0,0.0,0.0,56301.260000000046
1953,f83e6f39-7f1e-4dd6-a72b-7f80e23c12f2,28,With Parent,Toronto,43.6986773,-79.40662268,parttime,10542.84,122.0,16.0,0.0,45.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12399.690000000006
1954,1d479758-1c82-438f-8737-0d5dd76fe603,70,With Spouse,Scarborough,43.75524866,-79.24396397,fulltime,38526.3,141.0,16.0,7.0,44.0,7.0,25.0,12.0,10.0,0.0,0.0,0.0,7.0,0.0,39942.34
1955,7f502db3-7c17-4c9b-aaa9-c046c479ddfd,32,With Spouse,North York,43.70577802,-79.46536952,parttime,8834.43,146.0,16.0,7.0,23.0,152.0,41.0,12.0,10.0,5.0,0.0,4.0,0.0,0.0,11781.243746389802
1956,35ca09eb-6e9e-4931-aacd-e7594494b246,33,With Spouse,Toronto,43.71129881,-79.41209806,fulltime,301257.0,146.0,15.0,7.0,16.0,12.0,34.0,16.0,12.0,0.0,12.0,0.0,7.0,0.0,320443.3299999997
1957,dae4d81b-d1e9-4d02-a2d5-b56e005466e6,24,With Parent,Toronto,43.67363326,-79.43395453,parttime,9907.59,121.0,15.0,0.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11099.510000000002
1958,a6f66d96-7c2f-4c28-89a5-af9bf0ab84e5,47,With Spouse,Toronto,43.64136658,-79.39976534,fulltime,59244.9,147.0,15.0,7.0,15.0,14.0,19.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,61408.20000000005
1959,93e154a2-0e72-4487-8e2e-881e8d70881c,54,With Spouse,North York,43.71954081,-79.32497547,fulltime,47979.15,148.0,16.0,6.0,22.0,142.0,34.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,38987.01999999999
1960,8113b265-a11e-4133-9c6f-5078a5cd322c,42,With Spouse,Scarborough,43.81457414,-79.23069704,parttime,22440.0,150.0,16.0,7.0,32.0,18.0,6.0,20.0,8.0,0.0,11.0,2.0,0.0,0.0,13882.85035217731
1961,ec8e09be-69a5-48f7-9f56-0bfae84374d3,56,With Spouse,North York,43.77420652,-79.45127466,fulltime,49153.3,143.0,15.0,7.0,15.0,8.0,33.0,24.0,11.0,6.0,12.0,0.0,0.0,2.0,39573.100000000035
1962,dfb41af9-3955-4338-8931-f5449d21d36c,48,With Spouse,Etobicoke,43.72108354,-79.54973231,parttime,13109.8,141.0,15.0,3.0,123.0,143.0,34.0,23.0,9.0,6.0,0.0,5.0,0.0,0.0,12078.510801099002
1963,2c7ce79e-47f4-4584-bb77-8edf3095f95d,54,With Spouse,Toronto,43.67069797,-79.32995091,fulltime,53991.35,145.0,16.0,5.0,15.0,13.0,13.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,57027.390000000014
1964,07e62c23-1eee-45e6-9497-2b596eb54bb1,34,With Spouse,Toronto,43.65038162,-79.37735238,fulltime,41134.0,144.0,16.0,5.0,15.0,15.0,6.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,43053.85999999999
