id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome
f1d08a8e-9cf8-44c2-9c34-d248288eece6,32,Group,North York,43.75021963,-79.32163933,fulltime,25778.28
df3e75db-b262-43cf-97c0-9eea19667d92,29,With Parent,East York,43.69347036,-79.3248257,fulltime,20255.4
7d9f20ff-08e5-4d07-9b3f-32748daee87a,45,With Parent,Toronto,43.65803386,-79.40531557,fulltime,72639.6
d3b9928a-9b5f-4e4c-a2f3-72662cdc1587,29,With Parent,North York,43.75625071,-79.41574926,fulltime,39396.06
581e98c4-80df-4e97-a9b8-606a73d40dcc,60,Group,Toronto,43.67360972,-79.39643087,fulltime,77507.7
ab1458a3-1875-4389-9f8b-d21b6b6a7a7f,21,With Parent,Etobicoke,43.62468675,-79.50311729,fulltime,23666.94
e1c6dd73-3cd6-4176-89dc-ff2bb351b453,31,Group,Scarborough,43.75997451,-79.18037046,fulltime,23255.76
6f519a7a-12c3-4a10-afbe-22a29dccba33,47,With Parent,Etobicoke,43.68326119,-79.51245452,unemployed,0
3df1b03a-7296-46e0-be96-14742c75aa6a,27,With Parent,Etobicoke,43.70350488,-79.54904254,parttime,9884.82
a5115667-5e40-435f-970e-37962b9f3e38,84,Group,North York,43.76761279,-79.51221358,unemployed,16209.9
22bb5f9f-023e-4094-9fd5-0332bdacd136,67,Group,North York,43.74351357,-79.45227958,fulltime,50673.95
46f969b4-206b-4676-89cb-658df61e38bc,42,Group,Scarborough,43.70266823,-79.27313114,fulltime,44051.7
ddb761aa-ea6d-4f2a-b73a-e786fb4af4d0,30,With Parent,Toronto,43.65158885,-79.39963325,parttime,6125.46
613909ea-8ea4-4740-9809-0b69083e09b9,24,With Parent,Etobicoke,43.60950546,-79.48970872,parttime,5889.84
0e0cfaec-0327-414c-b7ac-feda269caeea,53,Group,North York,43.7721339,-79.47120462,parttime,31442.15
dac7cb80-c033-419b-8c45-6b690e7f1206,19,With Parent,Toronto,43.64460514,-79.42519072,unemployed,0
40219c90-4bc8-4a47-8293-8f2d4857f9da,52,Group,Scarborough,43.80891455,-79.20907461,fulltime,81663.8
872806bf-4906-4746-aecf-bfb64bf0609e,29,Group,North York,43.70682145,-79.43544809,parttime,11055.66
968eca1c-9b26-4904-a400-e2c0e2b7c626,82,Group,Toronto,43.66906465,-79.44078907,unemployed,32463.9
25162693-ada1-497f-82f6-7d5f8ed64c51,65,Group,Etobicoke,43.66253303,-79.54117163,fulltime,91273.15
a7ed948f-9412-4c33-8991-695d46b61b68,28,Group,Etobicoke,43.6489586,-79.53391346,fulltime,33872.19
6ec3b0ae-098d-44f0-9cc2-df43207d0acf,24,With Parent,North York,43.75987653,-79.45170376,parttime,18551.94
28f61665-34c4-4405-b9dc-f826324d92d4,55,With Parent,Scarborough,43.71990478,-79.25589597,fulltime,40470.8
feba7cd9-29a4-47f7-b547-db2a4da2cb82,57,Group,North York,43.73568495,-79.47697582,parttime,32358.7
190c1550-9645-4b3e-92c7-e9c786aa2b55,43,Group,North York,43.80145421,-79.37393433,fulltime,40008.1
79badf3d-5570-481f-a886-b40bf3bd08a1,44,Group,Scarborough,43.78353126,-79.13778705,fulltime,59746.5
9fa1779b-288f-40bd-8fbb-9d5106e01bd8,49,Group,Etobicoke,43.73442044,-79.56217434,fulltime,48221.8
d96d99e2-9685-4d4d-8ff4-42840735b80b,18,With Parent,Etobicoke,43.6489586,-79.53391346,unemployed,0
0e2299fa-8cec-41cb-baa0-941dc05417b3,25,With Parent,Scarborough,43.81870414,-79.27973359,parttime,8640.72
e992244a-f72a-4868-baa8-958e8823cd33,36,Group,Scarborough,43.76324917,-79.22023048,fulltime,69560
e4f1bc70-379d-496f-a4c7-12038d15c52f,36,Group,Toronto,43.66854018,-79.33557841,parttime,18273
adb3b424-c09d-4a4a-a7bc-c0fa5bef88a8,28,Group,Toronto,43.69719135,-79.39033747,parttime,12397.11
aa589a42-57f9-408b-ba33-3564b82bf6fd,35,Group,Scarborough,43.78677223,-79.14703742,fulltime,113882
195e956f-497f-4706-9306-d1602d647125,27,Group,Toronto,43.71821052,-79.40266083,fulltime,34192.95
43d60805-bed8-499f-84e7-4cc806f619f6,41,Group,Toronto,43.64632664,-79.41586448,fulltime,36962
501c18e5-5507-413e-aa5d-f82b24808638,34,Group,Toronto,43.6501379,-79.39721173,fulltime,38886
9645a8c8-b5fd-4d1f-b942-9da5e87ee40c,60,With Parent,East York,43.70788009,-79.30284466,fulltime,48221.8
f0678212-a479-467f-9750-931caf6a3996,75,Group,North York,43.73614746,-79.31777672,unemployed,56427
6729a1dc-ea25-4376-bc60-0cc2e94823e3,79,Group,Scarborough,43.67717039,-79.2787172,unemployed,33194.7
cc6f6b04-bb8a-4281-bd1e-cc60b8fc90f1,26,With Parent,Etobicoke,43.67601371,-79.56987177,parttime,10321.08
11318c10-2cd4-49ef-a73d-b262ca80329f,17,With Parent,Toronto,43.6501379,-79.39721173,unemployed,0
7010c0db-84f8-4b45-8fe9-09f7928ccf57,69,Group,Etobicoke,43.64406461,-79.50803444,fulltime,82148.4
43c97a99-df91-4244-8f55-9342f6244267,51,Group,Etobicoke,43.68445435,-79.51277244,fulltime,104186.5
0a33c4a5-b288-49d7-962d-5521dd061e87,90,Group,Scarborough,43.77438444,-79.29342035,unemployed,17957.8
8998be9e-43db-4d21-90b1-7e32afcab469,25,With Parent,Toronto,43.6812342,-79.29196138,fulltime,24349.38
f9a80056-a42a-45f6-b2f2-85507bf87bd5,69,Group,Etobicoke,43.67680551,-79.54534494,fulltime,69160.95
ff7c0fb2-ff9d-4c58-a400-c6c46e5c5c7e,76,Group,North York,43.802282,-79.36885918,unemployed,22519
2850e4b4-bc7d-4972-8c57-9c5d3c57b22a,38,With Parent,Toronto,43.66705047,-79.47362606,fulltime,51709
d22666b2-7f00-44b1-a3f3-69707ab02681,20,With Parent,North York,43.79828557,-79.34250448,parttime,14861.88
984cb431-1ec8-474c-ac79-7c1e1e5b83c6,50,With Parent,Toronto,43.65503451,-79.42537625,fulltime,48077.7
8f4b3612-9ea3-43ec-928b-0b96729e3975,43,Group,Toronto,43.6812342,-79.29196138,fulltime,84124.7
358cdb8e-1028-4138-96fa-9e283f24d576,19,Group,Toronto,43.64572556,-79.42093892,unemployed,0
257aba1f-a553-4ec5-af58-6608c260d28b,48,Group,Scarborough,43.75869959,-79.21581283,parttime,26546.3
61ec748a-2b5c-4f38-aaac-2b87cf31d65b,31,Group,Toronto,43.70632038,-79.39055671,fulltime,29865
37a24ce0-8466-47d4-a24e-da90d98a1484,32,With Parent,Scarborough,43.80666776,-79.33489507,parttime,8535.78
58e6f39d-8f50-4152-99d6-ca0a8a01dcbd,81,Group,Toronto,43.67802718,-79.31475063,unemployed,45735.9
04142d49-9dd0-41eb-bda4-065f1eee89be,26,Group,Toronto,43.68596159,-79.32293985,parttime,14631.21
00de8de4-b9c4-4629-92fa-0d8a4978cdd9,15,With Parent,Scarborough,43.77372038,-79.19216826,unemployed,0
2c5b4048-9431-4ef6-a7ad-335c01ec40d8,28,Group,York,43.68219945,-79.42777911,parttime,16900.62
54d3ba5e-1de0-4d48-9878-b92a76c373ab,22,Group,York,43.66016753,-79.4967905,parttime,11203.83
53a5baf3-238c-4b2d-ae21-d294b5bb040b,16,With Parent,Toronto,43.67115432,-79.40091926,unemployed,0
e9ed3c19-fdfb-475a-90fe-9242d18ca457,81,Group,Toronto,43.67761877,-79.30068715,unemployed,54725.3
f091ef91-592a-4609-b36f-8f8c10271778,24,With Parent,Etobicoke,43.66724803,-79.53882022,fulltime,27630.9
3858c2bc-cf5f-42f2-a683-5d8b06046949,47,Group,Toronto,43.67851485,-79.38977784,fulltime,150850.7
709699bf-beb3-453c-91aa-8862ef819dc7,46,Group,Scarborough,43.81228257,-79.23297863,parttime,28570.3
4a035fd9-a69d-4de8-a209-649d28b1d04c,27,With Parent,Toronto,43.6554407,-79.46113941,unemployed,0
29d68cbd-79f4-49ba-a9ed-929f6e5fde1f,54,Group,Toronto,43.67807698,-79.40548155,fulltime,80404.55
7e7f4f7e-71bf-4559-8c4d-6978392ecb0e,15,With Parent,North York,43.75021963,-79.32163933,unemployed,0
e0002926-8858-49f6-971d-428ceabc2c3e,36,With Parent,Toronto,43.70757708,-79.4274046,fulltime,59465
b5e050db-69ec-488d-9a24-e8173f610db2,17,With Parent,Toronto,43.70257353,-79.41247952,unemployed,0
57687077-74dc-4f1e-9e71-4bfd02fb5b56,21,With Parent,Etobicoke,43.73115524,-79.57753695,parttime,11760.54
e99c710f-e781-421a-a44b-6be2d9b4f142,27,With Parent,Toronto,43.65547076,-79.39856103,parttime,9965.67
3f0e19ff-4e05-4e8f-9835-19a34eaf183b,41,With Parent,Toronto,43.66761935,-79.37857497,fulltime,46642.2
912b19eb-741f-40c0-9f1d-37358ebea92d,23,With Parent,Toronto,43.67107771,-79.38808139,unemployed,0
c0a6c2cb-905a-4ce3-bf1b-51f619bcd60a,51,Group,Etobicoke,43.66724803,-79.53882022,fulltime,100697.3
33b345c4-ab88-4695-ba7a-e37ecc03ed26,27,Group,York,43.6883172,-79.47442287,parttime,8733.12
e421cede-0b81-4055-8019-ec77e6d8b4e8,52,Group,Etobicoke,43.66586855,-79.58105308,fulltime,48765.75
9c35b31e-311b-4890-a376-87037936c155,23,Group,North York,43.74944817,-79.36267434,fulltime,23167.98
0cf2786c-6312-4c99-9a95-f2a9bf6ded98,17,With Parent,Toronto,43.66550433,-79.30729505,unemployed,0
af363feb-d668-483f-8515-e8c8aa320d58,69,Group,Toronto,43.67751804,-79.31351204,unemployed,0
b5ce907e-23e6-42fa-a947-322ad3e4eda2,17,With Parent,Toronto,43.64806491,-79.37411553,unemployed,0
33d39490-aa62-4dca-93a3-01378817e119,42,Group,North York,43.76828401,-79.39148636,fulltime,50490
93787ab6-8879-421e-a0ee-13be67dd2c57,77,Group,East York,43.707491,-79.36268022,unemployed,14161.7
e17e7d43-4704-43b0-97b2-c74cf05c255c,25,Group,Toronto,43.70694946,-79.39204291,parttime,16328.73
de0a7fe4-2de5-41df-9184-97b2e73c46e5,42,Group,North York,43.73137021,-79.50777171,fulltime,68209.9
d1898ad1-9cff-4d7e-a511-7fd0aa51af27,33,With Parent,Etobicoke,43.62723848,-79.575083,fulltime,58001
aaeb1701-d170-48d6-8e7a-0498ddaa5d6d,42,With Parent,Toronto,43.66518962,-79.36709363,fulltime,49162.3
372a56c9-fc64-4633-974e-77269a86e855,22,With Parent,Scarborough,43.81385995,-79.23150216,parttime,11781.33
9efb3a9d-61bd-458f-9af8-6b12fbdd34ed,32,With Parent,North York,43.72738213,-79.43304559,parttime,12492.48
86a30560-31bc-44d1-9814-a75b2883fd19,30,Group,North York,43.72272747,-79.31064118,fulltime,25665.09
a3e48973-1d87-4934-8b39-a5f1e047230e,18,With Parent,Toronto,43.63764799,-79.40106149,unemployed,0
3ec3f73a-f42e-4ddf-a3a6-69fb96b206ff,16,With Parent,North York,43.74870576,-79.36308853,unemployed,0
9e688f20-1e1b-4962-9912-b461ec98004a,24,With Parent,Scarborough,43.80396034,-79.30073101,parttime,9813.54
290f1b96-07e3-4bff-9052-742af3f73af4,18,With Parent,Toronto,43.67175032,-79.29935007,unemployed,0
023fa102-a4a2-42cc-9384-4c79e49313b6,18,With Parent,Scarborough,43.79879918,-79.30874877,unemployed,0
0ca5368b-fae9-4a94-8313-a7b7b22c4276,45,Group,Scarborough,43.79689307,-79.29316754,parttime,33289.3
86c453de-e6a7-45c6-a466-23be202bc735,19,With Parent,Scarborough,43.81028447,-79.20752042,unemployed,0
13850680-faf3-4b81-bda1-aa614b377af3,29,With Parent,Etobicoke,43.64585745,-79.51038929,fulltime,29557.44
c75179ba-098e-4967-bd55-65fb251f5611,56,Group,Etobicoke,43.68848126,-79.55431303,unemployed,0
32393a42-1ab9-495e-b5ae-8cbd59e33f3e,27,With Parent,Scarborough,43.76133907,-79.21507435,parttime,7450.41
f066162a-d3ad-4597-a7a6-f8e0f1844487,21,With Parent,North York,43.70682145,-79.43544809,parttime,15379.65
0fa03a4e-4473-4446-ae79-2c73a0559acf,22,Group,Scarborough,43.76844832,-79.30527439,fulltime,30225.36
3289a2ea-69eb-4cb5-9197-a4aab7f17724,55,Group,Scarborough,43.79116363,-79.17964661,fulltime,43526.35
b8a6b1d6-1d4f-440d-ae16-157ff5f5003b,93,Group,North York,43.75882971,-79.31728758,unemployed,18046.7
0446fd8e-c911-4127-afff-5afdf54e84a3,23,With Parent,York,43.69569877,-79.50552335,parttime,7341.84
bf89b8f8-9ea2-4cff-b0e2-76aff1ca5d40,29,Group,Toronto,43.66746458,-79.31794566,fulltime,36028.41
8bbfdba8-5ffa-4d68-953b-2c21455085f2,31,With Parent,North York,43.70967336,-79.42233451,fulltime,64798.14
6e64b549-f2d4-46f2-83f0-bf57b341255c,21,Group,Toronto,43.66618387,-79.44591198,parttime,7299.93
1f7b0b23-d1ee-4757-988c-cee6902a2c89,16,With Parent,Etobicoke,43.63872962,-79.56423258,unemployed,0
f69f9ff6-db9c-49a8-be2d-8e4def9cf5ec,23,With Parent,Etobicoke,43.64691753,-79.52560904,parttime,8711.01
8dfb1544-259a-476d-a785-6429f5403d20,17,With Parent,Scarborough,43.79301781,-79.15042945,unemployed,0
36c57cdf-f434-473c-9bc7-e58e01a60a87,22,With Parent,North York,43.802282,-79.36885918,parttime,12584.22
6b1e568a-2978-422e-8a53-e23a3c1a6a84,35,Group,Toronto,43.64465446,-79.41565182,fulltime,121523
f6fa6c9a-7510-4033-9155-21efb43be3c8,51,Group,Scarborough,43.7632386,-79.30556049,fulltime,121027.15
2c17c444-ab9d-43d0-8e84-00f7df3da360,60,Group,Scarborough,43.7333204,-79.22239246,parttime,27177.95
bd338866-1d24-4b42-95c7-705f331cfb75,54,Group,East York,43.70254974,-79.31882759,parttime,33435.1
784990dd-fdf0-45a9-a438-46ba8021d001,16,With Parent,Toronto,43.64470924,-79.35243715,unemployed,0
cfbf18b6-1268-4f18-ba5c-df0b8d321f06,48,Group,North York,43.72826487,-79.30585394,fulltime,58127.3
53a6f7de-a3ac-43a5-a631-07943c84aa2e,55,Group,Scarborough,43.72664722,-79.27500343,fulltime,43073.25
2afd769f-5ad3-407c-ac3c-72023e1cb5d6,34,With Parent,Toronto,43.63878968,-79.41550373,parttime,13203
60b2619b-3e05-4799-a580-e322dd2481fa,34,Group,Etobicoke,43.61661692,-79.54401661,fulltime,58049
84d195f9-618b-45f1-aec0-abeb7a8763ab,57,Group,Etobicoke,43.59714523,-79.50281981,fulltime,64099.85
9b045ebd-0794-4aff-9b03-5f3ef6ddee30,85,Group,North York,43.77172177,-79.52010467,unemployed,13022.1
34d52202-b539-41f0-ae6e-2d2ef559c5bf,20,With Parent,North York,43.79075564,-79.40932864,parttime,11762.85
b6f582b1-1e2b-43fb-bf66-f93fffd23ae1,83,Group,North York,43.70548388,-79.44147521,unemployed,78143.8
f943b0cf-990d-49c9-a632-5a2351c6898b,24,With Parent,York,43.68511697,-79.42841863,parttime,18744
4d2ffcc1-295e-407b-b250-221cbec832b2,21,With Parent,York,43.68716978,-79.47268174,parttime,11615.01
2e843918-07dd-427f-b3b1-8dc4097ca151,67,Group,Toronto,43.66090131,-79.37862235,unemployed,0
d098fc8e-2777-49a1-beac-febd2071af08,27,With Parent,North York,43.77784684,-79.42521211,parttime,9815.85
cded11f1-d2d4-49a7-898f-10f2f8da7c6a,23,Group,Etobicoke,43.73760505,-79.58955114,parttime,6236.67
6fca61d3-8346-46a2-b677-1f12b5b290b2,31,With Parent,Toronto,43.67807698,-79.40548155,fulltime,23925.33
727e79c0-466d-4792-aa2d-022da2478c4d,28,With Parent,North York,43.77746134,-79.41799709,parttime,8645.67
da4a8749-8481-4718-91d9-ed6dd11830ab,30,Group,Scarborough,43.8167604,-79.20283496,fulltime,29662.05
ffb56ae0-49da-4639-86c6-a7de5a341c80,21,With Parent,North York,43.76288329,-79.45351916,parttime,13597.32
28a026e4-7c57-4a72-8e39-35d9a01e50bf,22,With Parent,Scarborough,43.70266823,-79.27313114,parttime,10685.4
4d9acad1-4e6c-4dc3-b514-00684d5587c5,49,With Parent,Toronto,43.64126193,-79.37286332,fulltime,41861.6
1c9efff9-0fff-4c52-ab90-973d8d7e2ec1,65,Group,Toronto,43.6426426,-79.43720576,parttime,22769.6
851c4967-b308-43e3-b557-039b97943c98,61,Group,Toronto,43.70555901,-79.40727688,fulltime,61821.7
1901c8e7-b1d6-4d3e-a23c-1b16198c0665,33,With Parent,North York,43.74973654,-79.48873401,fulltime,31078
ab5dbdef-c4d4-4aef-836e-9524e7baddac,21,Group,Etobicoke,43.68501964,-79.56545806,parttime,14325.3
70c20b5e-f9a7-471b-8f54-c2892da39b2e,24,Group,Scarborough,43.79296731,-79.13514614,parttime,18865.44
fb5c92ef-d5ec-4b0d-8e63-c2d657cce657,62,Group,Etobicoke,43.69514101,-79.51941583,fulltime,50220.8
5674577d-ef96-4ed2-b5cb-d29800be457c,34,Group,Etobicoke,43.73849706,-79.57710856,fulltime,64911
13fc92e1-1bfd-4e82-8708-887b808f4059,26,With Parent,North York,43.76828401,-79.39148636,parttime,13398
d0775d0c-e506-4fb1-b7d5-ca14f5dac217,24,With Parent,Scarborough,43.76158215,-79.30685877,unemployed,0
1e9b66de-616c-4dcf-aa3b-e8c56fda3aa1,51,Group,Toronto,43.65185629,-79.37600341,unemployed,0
d1f4fd1c-1b07-4e4e-ba45-e3166aeb1ad8,89,Group,York,43.67625777,-79.4800717,unemployed,40449.5
1ac347b5-94fa-4004-b522-89882c2bbe47,33,Group,Toronto,43.64470924,-79.35243715,fulltime,77759
a0c85aaa-8c3d-4984-a061-a0383a12dbac,55,Group,Scarborough,43.73997577,-79.23950097,parttime,25359.8
5da484a8-f7c4-46ff-8c77-2035d418bdf7,40,Group,Scarborough,43.80412526,-79.32400029,fulltime,43115
50119f4e-48f5-4d14-8b54-d3dbdb347fb3,16,With Parent,Etobicoke,43.60767546,-79.49756828,unemployed,0
e709b980-ab4e-470e-993f-b05afab8caa7,49,Group,Toronto,43.70953231,-79.3897454,fulltime,131898.8
ab248520-e7d0-4503-b648-aec4245ae8f1,30,With Parent,Scarborough,43.78303168,-79.1283689,fulltime,47883.99
74e7afb7-a69b-4d9b-a4ef-8e37e2256ebc,49,With Parent,Scarborough,43.72366238,-79.2712371,parttime,30201.6
9cef8eb8-4912-496e-b6a0-ea3cafc71ccc,36,With Parent,East York,43.69413901,-79.33783189,fulltime,49894
0a094502-039c-434e-874f-4a210ab4072a,28,With Parent,Toronto,43.65126488,-79.37998541,fulltime,25449.27
221ce8d6-e888-4dbe-bc0b-e48d9cc2d566,28,With Parent,Etobicoke,43.64694024,-79.57169725,parttime,10237.26
5e43a873-8a00-4efa-bd85-4848825b4657,22,Group,Toronto,43.66090131,-79.37862235,parttime,16330.71
bb6c6c62-1079-4335-9bea-22207b8616cb,20,With Parent,North York,43.7847428,-79.37519102,parttime,11458.59
8f2385c4-5a23-4e06-b314-eda3bd68384e,25,With Parent,Etobicoke,43.72849773,-79.57541136,parttime,11505.78
1dcc6842-d8c4-40f4-9806-c554ef5c660f,49,Group,York,43.68511697,-79.42841863,fulltime,56972.3
6d84d9b9-0c67-453a-9418-c42a4b9fb488,15,With Parent,North York,43.72826487,-79.30585394,unemployed,0
d1180e62-3ef9-4032-bc5a-91db967c8b8e,19,With Parent,Scarborough,43.7632386,-79.30556049,unemployed,0
043b8d1d-fc52-4770-ab70-71fd1df0abbe,55,Group,Toronto,43.65795175,-79.36198826,fulltime,42170.5
d8e2e52d-3600-469f-9665-6022e749309c,40,Group,York,43.69569877,-79.50552335,fulltime,22362
66da3c12-7cce-4161-bba3-3b862c1dec8b,21,With Parent,Toronto,43.68596159,-79.32293985,parttime,15367.44
2b5bdb47-9335-4de3-ba34-b35161057b42,17,With Parent,North York,43.76737721,-79.43675348,unemployed,0
5bc15777-41ff-46ff-a9d2-a1f6a0c27012,61,Group,Toronto,43.64171041,-79.37170591,fulltime,67061.45
6a8af318-8c08-4eaf-99dd-c10a0e026124,52,Group,Scarborough,43.75375627,-79.19778336,fulltime,63037.25
e15fa6a2-d927-4128-8534-24608391d743,48,Group,Toronto,43.6343945,-79.42593513,fulltime,47653.1
9a09782d-ced6-49e4-89d4-684dfc9822b7,23,Group,North York,43.75002323,-79.3811754,unemployed,0
d90a9d45-9027-4394-afc3-bb2a267ffec7,33,With Parent,Etobicoke,43.60412763,-79.54666017,fulltime,55868
d3b1c58f-aa00-4bf2-94a5-8987a92e87d8,34,Group,North York,43.77872694,-79.41412932,fulltime,45806
8d702741-aceb-4b45-8475-f620b07ae08a,28,Group,Scarborough,43.77373987,-79.25555255,parttime,18616.95
ba92e0d0-e4c0-4801-8c6f-ad078d8b9c88,52,With Parent,Scarborough,43.81870414,-79.27973359,parttime,32623.2
8be555a6-b712-47bf-b78d-12905e058627,53,With Parent,Toronto,43.64994485,-79.48498888,fulltime,101439.2
fa349551-08da-405e-ac00-682379dcfd4e,19,With Parent,Scarborough,43.79177618,-79.14809538,unemployed,0
e639738a-a46b-48d6-8616-5719164bad3d,31,With Parent,Toronto,43.64572556,-79.42093892,fulltime,29547.21
0b9d1e5e-70a4-4a97-8b79-83fa476acd22,24,Group,Toronto,43.6696128,-79.44282644,parttime,18489.9
49e1547a-c166-4f7a-bd23-f1c3f56e52b5,28,With Parent,Toronto,43.67851485,-79.38977784,fulltime,44332.53
791a74b8-5c6f-4318-8c70-bb7003862ac2,56,Group,North York,43.79515694,-79.33460569,fulltime,41370.1
df1a599c-06bb-4e59-9d90-208ba7e8f71a,25,With Parent,Scarborough,43.79689307,-79.29316754,parttime,8481.33
35e3bd91-efe3-48ca-b453-f3adb6174585,36,Group,York,43.69789924,-79.43860579,fulltime,51782
bf522cc4-e1f2-4eee-93fe-a94f6a11c90b,22,With Parent,Toronto,43.68156275,-79.39995532,fulltime,26360.07
e9870e90-6233-4c6a-8f52-bd2e11aa7f0c,33,With Parent,North York,43.73912558,-79.51535947,fulltime,55310
1adbc7d1-c4be-44f2-8ac4-236f141aa870,42,Group,Toronto,43.71058372,-79.38488369,fulltime,139590
136aabe6-4739-4b00-9e18-03f506da98d1,31,With Parent,Etobicoke,43.68815911,-79.51442006,parttime,11529.87
dc097a2c-9b6f-4a07-88b7-a1f249646726,48,Group,Toronto,43.63815787,-79.4141427,parttime,17581.3
274b5340-dfb1-4dae-a412-f024dd3b0457,29,Group,Etobicoke,43.59992969,-79.5164074,parttime,16099.38
0eb5f9d1-bd27-43f7-bab1-8efbd362dd41,16,With Parent,Toronto,43.6343945,-79.42593513,unemployed,0
bdc15454-a6bb-4d83-b7fe-762165137d7a,22,With Parent,Etobicoke,43.59714523,-79.50281981,parttime,16138.65
0fea0124-a4db-4317-a55d-bc7b428c7ea9,61,Group,Etobicoke,43.62093712,-79.50178628,parttime,31996.95
b2bde679-540d-485f-a146-2772952ce821,33,Group,Scarborough,43.71192025,-79.25573631,unemployed,87176
a7eeb324-8673-42fb-816d-6f970e2eea15,24,Group,Scarborough,43.81342213,-79.21630622,parttime,9669.33
54e9fec8-9eed-49b1-acd2-d086a7203bef,21,With Parent,York,43.67988479,-79.49235126,unemployed,0
0bb4b260-d12c-423f-adbd-dd900f1c1e3d,94,Group,Scarborough,43.76493571,-79.2146923,unemployed,23130.1
f1748c1c-9048-4c18-8bc3-784e60cfa12c,22,With Parent,Scarborough,43.79441666,-79.31996574,parttime,10603.56
8a134c26-4156-42d2-a797-2dcceafc5bcf,57,Group,Toronto,43.66761935,-79.37857497,fulltime,87519.6
71b09de0-2105-4da3-961f-c7f023b50c23,18,With Parent,Scarborough,43.76324917,-79.22023048,unemployed,0
4dda9534-838d-4305-bb16-3b09c936c657,55,Group,North York,43.73672233,-79.43887285,fulltime,59779.3
cbbee11e-c98e-44b8-991d-7a140c6f66da,22,With Parent,Scarborough,43.77219582,-79.30435842,parttime,11571.78
dbcf74ee-28e2-4315-af66-2659df82cbdb,35,With Parent,North York,43.77874892,-79.41714222,fulltime,36812
d6694a36-d7de-4d6a-803c-deb5c3c8cd04,57,Group,Toronto,43.67460848,-79.35621448,fulltime,49310.85
26ae135f-50b4-4064-a89d-85390b04b2c7,24,With Parent,Scarborough,43.80412526,-79.32400029,parttime,14952.63
f165c531-89fd-4084-922f-5824da7d96e1,43,Group,Scarborough,43.76735541,-79.3008374,fulltime,77341
09e686c5-6e7e-4484-9de3-7b6ed3f68003,18,With Parent,North York,43.71868479,-79.3843819,unemployed,0
92df76fa-4ca6-4701-bf44-7c58c7adfee8,54,With Parent,Toronto,43.67802718,-79.31475063,fulltime,68134.05
f5ffcfb9-5c9f-46a5-a66a-2a7775d078c7,66,Group,Toronto,43.66761935,-79.37857497,fulltime,42719.6
d3e4b5a7-ba2e-4011-b6d8-4307e37be253,21,With Parent,Toronto,43.734097,-79.40701314,fulltime,55027.5
50a1c6e0-2433-4970-8943-365b5ba32404,19,With Parent,York,43.69789924,-79.43860579,unemployed,0
7955ead5-ea0b-4e40-9185-12a1e76d42f6,37,Group,Toronto,43.68156275,-79.39995532,fulltime,89266
623ad021-43bd-4ba7-a90d-8273d732d9cb,54,Group,Toronto,43.65126488,-79.37998541,fulltime,79160.25
db4f5f17-fdee-44ef-bf77-a9894574697c,21,With Parent,Scarborough,43.74453111,-79.25524057,parttime,10372.89
6cc09478-9408-49f6-8719-171a401fc0b1,42,Group,North York,43.75763165,-79.43817306,fulltime,37863.1
496b6ff8-5385-48ba-a5b1-1d7dd4e8c342,95,Group,North York,43.76265617,-79.38385005,unemployed,53020.1
cd1accff-e88b-4701-8443-850e91f594a3,18,With Parent,Toronto,43.65048362,-79.39220341,unemployed,0
95adcda9-0128-41f5-948b-c6e864256e8b,24,With Parent,Scarborough,43.7333204,-79.22239246,parttime,7630.92
4bd81490-e255-4e7e-a531-ef98e9ed7e65,28,With Parent,Toronto,43.65185629,-79.37600341,fulltime,37527.6
222ff2e8-406b-4668-b5a7-3af84ffdd074,25,Group,Toronto,43.66606629,-79.38643061,parttime,8870.07
68874a4b-888b-43a9-b731-671e38b1c638,28,Group,York,43.68230717,-79.48245338,fulltime,24773.76
fddb130d-6745-4e86-8497-6160c0a60518,77,Group,Toronto,43.65630275,-79.47333927,unemployed,43827
0b3325d5-749c-463c-8734-6aa7a568699d,33,Group,North York,43.78704474,-79.41858737,unemployed,72600
0e371296-4efc-4f67-9a52-e5e8574e8219,25,With Parent,Toronto,43.67702693,-79.40759818,unemployed,0
91b0542b-d164-410d-addc-4d67af217904,38,Group,Toronto,43.67548961,-79.38456387,fulltime,201193
f05abc8c-de56-4d39-9a7b-793caa732cb5,26,With Parent,North York,43.74944817,-79.36267434,fulltime,25879.59
b363470e-c71e-41d4-9bfa-f13ad7df4570,47,Group,Etobicoke,43.69788299,-79.53747503,fulltime,39810.1
2e5395c1-a2c7-4553-bccc-1e1079800c50,25,Group,York,43.68716978,-79.47268174,parttime,13542.21
580c27d0-d168-4181-8557-d903ce951582,28,Group,Toronto,43.66063341,-79.45577396,fulltime,22761.42
70e4714f-5746-41cd-9eea-5b8ce13fb3ad,20,With Parent,York,43.68219945,-79.42777911,parttime,13447.5
c4645404-7b8c-4f77-9efb-7780544ba875,28,Group,Toronto,43.68501438,-79.39942111,fulltime,49780.5
d0e89407-35fc-4a76-aca0-71628d1e4fe5,19,With Parent,Toronto,43.6876744,-79.41169751,unemployed,0
9a211744-e47a-4c14-b515-68ce6f516453,42,Group,North York,43.70538703,-79.50327396,fulltime,36160.3
bc0a8485-da11-4009-9252-2b91841dda1f,28,Group,North York,43.70650684,-79.46549203,parttime,10355.07
